django.utils.autoreload INFO 2023-03-27 10:09:41,392 autoreload 19160 25168 Watching for file changes with StatReloader
django.request WARNING 2023-03-27 10:42:46,611 log 26208 14188 Not Found: /templates/fg.sdf
django.server WARNING 2023-03-27 10:42:46,611 basehttp 26208 14188 "GET /templates/fg.sdf HTTP/1.1" 404 11800
django.request WARNING 2023-03-27 10:42:46,627 log 26208 10608 Not Found: /templates/library.sdf
django.server WARNING 2023-03-27 10:42:46,627 basehttp 26208 10608 "GET /templates/library.sdf HTTP/1.1" 404 11815
django.server INFO 2023-03-27 10:43:31,224 basehttp 26208 10608 "GET /drug_detail_structure/AMD00003 HTTP/1.1" 200 13939
django.server INFO 2023-03-27 10:43:31,242 basehttp 26208 14188 "GET /static/css/custom.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:43:31,242 basehttp 26208 10608 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:43:31,242 basehttp 26208 24392 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:43:31,243 basehttp 26208 16364 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:43:31,243 basehttp 26208 4412 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.request WARNING 2023-03-27 10:43:31,496 log 26208 4412 Not Found: /templates/library.sdf
django.server WARNING 2023-03-27 10:43:31,497 basehttp 26208 4412 "GET /templates/library.sdf HTTP/1.1" 404 11815
django.request WARNING 2023-03-27 10:43:31,531 log 26208 16364 Not Found: /templates/fg.sdf
django.server WARNING 2023-03-27 10:43:31,532 basehttp 26208 16364 "GET /templates/fg.sdf HTTP/1.1" 404 11800
django.server INFO 2023-03-27 10:44:00,208 basehttp 26208 16364 "GET /drug_detail_structure/AMD00003 HTTP/1.1" 200 13939
django.request WARNING 2023-03-27 10:44:00,432 log 26208 16364 Not Found: /templates/library.sdf
django.server WARNING 2023-03-27 10:44:00,432 basehttp 26208 16364 "GET /templates/library.sdf HTTP/1.1" 404 11815
django.request WARNING 2023-03-27 10:44:00,447 log 26208 4412 Not Found: /templates/fg.sdf
django.server WARNING 2023-03-27 10:44:00,448 basehttp 26208 4412 "GET /templates/fg.sdf HTTP/1.1" 404 11800
django.server INFO 2023-03-27 10:44:27,688 basehttp 26208 4412 "GET /drug_detail_structure/AMD00003 HTTP/1.1" 200 13939
django.request WARNING 2023-03-27 10:44:27,965 log 26208 16364 Not Found: /templates/fg.sdf
django.server WARNING 2023-03-27 10:44:27,966 basehttp 26208 16364 "GET /templates/fg.sdf HTTP/1.1" 404 11800
django.request WARNING 2023-03-27 10:44:28,022 log 26208 4412 Not Found: /templates/library.sdf
django.server WARNING 2023-03-27 10:44:28,023 basehttp 26208 4412 "GET /templates/library.sdf HTTP/1.1" 404 11815
django.server INFO 2023-03-27 10:47:30,972 basehttp 26208 4412 "GET /drug_card HTTP/1.1" 200 35131
django.server INFO 2023-03-27 10:47:30,981 basehttp 26208 4412 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:30,982 basehttp 26208 16364 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:30,987 basehttp 26208 16364 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:30,987 basehttp 26208 24392 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:30,987 basehttp 26208 4412 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:30,992 basehttp 26208 24392 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:30,992 basehttp 26208 4412 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:30,992 basehttp 26208 16364 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:30,999 basehttp 26208 4412 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:30,999 basehttp 26208 24392 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:31,000 basehttp 26208 16364 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:31,003 basehttp 26208 16364 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:31,008 basehttp 26208 16364 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:31,011 basehttp 26208 16364 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:31,018 basehttp 26208 16364 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:31,054 basehttp 26208 16364 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:31,063 basehttp 26208 16364 "GET /static/images/AMD00002.svg HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:47:31,074 basehttp 26208 16364 "GET /static/images/AMD00003.svg HTTP/1.1" 304 0
django.server WARNING 2023-03-27 10:47:31,075 basehttp 26208 4412 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:47:31,104 basehttp 26208 16364 "GET /static/images/app/CO-ADD_favicon.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,629 basehttp 26208 16364 "GET /drug_card HTTP/1.1" 200 35131
django.server INFO 2023-03-27 10:49:51,644 basehttp 26208 16364 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,646 basehttp 26208 24392 "GET /static/css/custom.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,648 basehttp 26208 12644 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,650 basehttp 26208 18752 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,650 basehttp 26208 7780 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,652 basehttp 26208 24392 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,652 basehttp 26208 16364 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,654 basehttp 26208 7696 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,654 basehttp 26208 18752 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,655 basehttp 26208 12644 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,656 basehttp 26208 7780 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,657 basehttp 26208 16364 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,657 basehttp 26208 24392 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,661 basehttp 26208 16364 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,662 basehttp 26208 24392 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,665 basehttp 26208 24392 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,677 basehttp 26208 24392 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,685 basehttp 26208 24392 "GET /static/images/AMD00002.svg HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:49:51,700 basehttp 26208 24392 "GET /static/images/AMD00003.svg HTTP/1.1" 304 0
django.server WARNING 2023-03-27 10:49:51,726 basehttp 26208 24392 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:52:31,983 basehttp 26208 16364 "GET /drug_card HTTP/1.1" 200 35131
django.server WARNING 2023-03-27 10:52:32,014 basehttp 26208 16364 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:54:51,902 basehttp 26208 17536 "GET /drug_card HTTP/1.1" 200 35131
django.server WARNING 2023-03-27 10:54:51,967 basehttp 26208 17536 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:54:51,975 basehttp 26208 17652 "GET /static/images/app/CO-ADD_favicon.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,382 basehttp 26208 17652 "GET /organism_card HTTP/1.1" 200 43239
django.server INFO 2023-03-27 10:56:50,395 basehttp 26208 17652 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,395 basehttp 26208 9920 "GET /static/css/custom.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,402 basehttp 26208 11768 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,404 basehttp 26208 14136 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,405 basehttp 26208 17652 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,407 basehttp 26208 9920 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,408 basehttp 26208 9492 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,408 basehttp 26208 11768 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,409 basehttp 26208 5364 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,411 basehttp 26208 14136 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,412 basehttp 26208 17652 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,412 basehttp 26208 9920 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,412 basehttp 26208 9492 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,417 basehttp 26208 9492 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,417 basehttp 26208 9920 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,428 basehttp 26208 9492 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:50,428 basehttp 26208 9920 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:56:54,761 basehttp 26208 9920 "GET /organism/GN_0001 HTTP/1.1" 200 42508
django.server INFO 2023-03-27 10:56:54,779 basehttp 26208 9920 "GET /static/js/search_organism.js HTTP/1.1" 200 2101
django.server INFO 2023-03-27 10:57:33,000 basehttp 26208 9920 "GET /drug_card HTTP/1.1" 200 35131
django.server INFO 2023-03-27 10:57:33,010 basehttp 26208 9920 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,011 basehttp 26208 9492 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,014 basehttp 26208 9492 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,017 basehttp 26208 9492 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,017 basehttp 26208 9920 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,018 basehttp 26208 9492 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,022 basehttp 26208 9920 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,022 basehttp 26208 9492 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,026 basehttp 26208 9920 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,026 basehttp 26208 9492 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,027 basehttp 26208 17652 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,030 basehttp 26208 17652 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,034 basehttp 26208 17652 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,037 basehttp 26208 17652 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,066 basehttp 26208 17652 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,080 basehttp 26208 17652 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,098 basehttp 26208 9492 "GET /static/images/AMD00003.svg HTTP/1.1" 304 0
django.server INFO 2023-03-27 10:57:33,098 basehttp 26208 17652 "GET /static/images/AMD00002.svg HTTP/1.1" 304 0
django.server WARNING 2023-03-27 10:57:33,100 basehttp 26208 9920 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 10:57:36,581 basehttp 26208 17652 "GET /organism/GN_0001 HTTP/1.1" 200 42508
django.server INFO 2023-03-27 10:57:49,966 basehttp 26208 17652 "GET /createBatch/ HTTP/1.1" 200 4582
django.server INFO 2023-03-27 10:57:49,980 basehttp 26208 17652 "GET /static/js/search_organism_id.js HTTP/1.1" 200 1842
django.server INFO 2023-03-27 10:57:52,650 basehttp 26208 17652 "GET /organism/GN_0001 HTTP/1.1" 200 42508
django.server INFO 2023-03-27 10:58:05,729 basehttp 26208 17652 "GET /stocklist/2?Batch_id=2&_=1679878672663 HTTP/1.1" 200 12
django.server INFO 2023-03-27 10:58:31,520 basehttp 26208 17652 "GET /stocklist/2?Batch_id=2&_=1679878672664 HTTP/1.1" 200 12
django.server INFO 2023-03-27 10:58:34,849 basehttp 26208 17652 "GET /stocklist/2?Batch_id=2&_=1679878672665 HTTP/1.1" 200 12
django.server INFO 2023-03-27 10:58:44,541 basehttp 26208 17652 "GET /stocklist/2?Batch_id=2&_=1679878672666 HTTP/1.1" 200 12
django.server INFO 2023-03-27 10:58:47,105 basehttp 26208 17652 "GET /stocklist/2?Batch_id=2&_=1679878672667 HTTP/1.1" 200 12
django.server INFO 2023-03-27 10:58:54,697 basehttp 26208 17652 "GET /organism/GN_0002 HTTP/1.1" 200 38837
django.server INFO 2023-03-27 10:58:56,348 basehttp 26208 17652 "GET /stocklist/GN_0002_01?Batch_id=GN_0002_01&_=1679878734713 HTTP/1.1" 200 244
django.server INFO 2023-03-27 10:59:10,697 basehttp 26208 17652 "GET /stocklist/GN_0002_01?Batch_id=GN_0002_01&_=1679878734714 HTTP/1.1" 200 244
django.server INFO 2023-03-27 10:59:54,460 basehttp 26208 17652 "GET /stocklist/GN_0002_01?Batch_id=GN_0002_01&_=1679878734715 HTTP/1.1" 200 244
django.server INFO 2023-03-27 11:00:54,036 basehttp 26208 17652 "GET /index/ HTTP/1.1" 200 15259
django.server INFO 2023-03-27 11:00:57,085 basehttp 26208 17652 "GET /organism_card HTTP/1.1" 200 43239
django.server INFO 2023-03-27 11:01:28,235 basehttp 26208 17652 "GET /stocklist/GN_0002_01?Batch_id=GN_0002_01&_=1679878734716 HTTP/1.1" 200 244
django.server INFO 2023-03-27 11:01:36,118 basehttp 26208 17652 "GET /createStock/ HTTP/1.1" 200 13374
django.server INFO 2023-03-27 11:01:48,062 basehttp 26208 17652 "GET /organism/updateStock/3 HTTP/1.1" 200 13411
django.server INFO 2023-03-27 11:02:34,001 basehttp 26208 17652 "GET /drug_card HTTP/1.1" 200 35131
django.server WARNING 2023-03-27 11:02:34,037 basehttp 26208 17652 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 11:02:34,160 basehttp 26208 5148 "GET /static/images/app/CO-ADD_favicon.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:04:07,502 basehttp 26208 5148 "GET /createStock/ HTTP/1.1" 200 13374
django.server INFO 2023-03-27 11:04:13,094 basehttp 26208 5148 "GET /organism/updateStock/3 HTTP/1.1" 200 13411
django.server INFO 2023-03-27 11:04:19,036 basehttp 26208 5148 "GET /organism/updateStock/3 HTTP/1.1" 200 13411
django.server INFO 2023-03-27 11:04:35,634 basehttp 26208 5148 "GET /organism/deleteStock/3 HTTP/1.1" 200 914
django.server INFO 2023-03-27 11:06:26,015 basehttp 26208 5148 "GET /organism_card HTTP/1.1" 200 43239
django.server INFO 2023-03-27 11:06:26,028 basehttp 26208 5148 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,028 basehttp 26208 16412 "GET /static/css/custom.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,029 basehttp 26208 8788 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,032 basehttp 26208 16412 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,033 basehttp 26208 8788 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,034 basehttp 26208 5148 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,037 basehttp 26208 8788 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,037 basehttp 26208 5148 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,041 basehttp 26208 8788 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,041 basehttp 26208 5148 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,041 basehttp 26208 16412 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,045 basehttp 26208 5148 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,045 basehttp 26208 16412 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,050 basehttp 26208 16412 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,051 basehttp 26208 5148 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,080 basehttp 26208 5148 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:06:26,084 basehttp 26208 5148 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,029 basehttp 26208 5148 "GET /drug_card HTTP/1.1" 200 35131
django.server INFO 2023-03-27 11:07:35,041 basehttp 26208 16412 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,041 basehttp 26208 5148 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,045 basehttp 26208 5148 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,047 basehttp 26208 5148 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,048 basehttp 26208 16412 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,049 basehttp 26208 8788 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,052 basehttp 26208 8788 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,052 basehttp 26208 16412 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,055 basehttp 26208 16412 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,060 basehttp 26208 16412 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,060 basehttp 26208 5148 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,060 basehttp 26208 8788 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,065 basehttp 26208 8788 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,069 basehttp 26208 8788 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,077 basehttp 26208 8788 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,112 basehttp 26208 8788 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,130 basehttp 26208 8788 "GET /static/images/AMD00002.svg HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:07:35,130 basehttp 26208 5148 "GET /static/images/AMD00003.svg HTTP/1.1" 304 0
django.server WARNING 2023-03-27 11:07:35,139 basehttp 26208 5148 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 11:11:27,012 basehttp 26208 8788 "GET /organism_card HTTP/1.1" 200 43239
django.server INFO 2023-03-27 11:11:27,124 basehttp 26208 8788 "GET /static/images/app/CO-ADD_favicon.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:12:36,015 basehttp 26208 8788 "GET /drug_card HTTP/1.1" 200 35131
django.server WARNING 2023-03-27 11:12:36,054 basehttp 26208 8788 "GET /static/images/AMD00004.svg HTTP/1.1" 404 1917
django.server INFO 2023-03-27 11:13:19,674 basehttp 26208 3604 "GET /organism/GN_0002 HTTP/1.1" 200 38837
django.server INFO 2023-03-27 11:13:19,687 basehttp 26208 3604 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,689 basehttp 26208 27152 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,695 basehttp 26208 14872 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,695 basehttp 26208 10608 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,695 basehttp 26208 27152 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,695 basehttp 26208 3604 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,696 basehttp 26208 13488 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,697 basehttp 26208 10196 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,698 basehttp 26208 14872 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,700 basehttp 26208 13488 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,701 basehttp 26208 3604 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,701 basehttp 26208 10608 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,706 basehttp 26208 10608 "GET /static/js/search_organism.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,706 basehttp 26208 3604 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:13:19,724 basehttp 26208 3604 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,026 basehttp 26208 3604 "GET /organism_card HTTP/1.1" 200 43239
django.server INFO 2023-03-27 11:16:28,044 basehttp 26208 3604 "GET /static/css/custom.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,049 basehttp 26208 3604 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,052 basehttp 26208 3604 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,052 basehttp 26208 10608 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,055 basehttp 26208 3604 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,058 basehttp 26208 3604 "GET /static/js/editableTable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,058 basehttp 26208 10608 "GET /static/js/js_utils/dataTables.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,058 basehttp 26208 13488 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,062 basehttp 26208 13488 "GET /static/js/create_modal.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,062 basehttp 26208 10608 "GET /static/js/resizable.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,066 basehttp 26208 13488 "GET /static/js/js_utils/saveData.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,068 basehttp 26208 13488 "GET /static/js/resizebar.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,074 basehttp 26208 13488 "GET /static/images/brand/CO-ADD_Logo_White_NoBackground_CMYK.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:16:28,081 basehttp 26208 13488 "GET /static/images/app/avatar.png HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:17:37,026 basehttp 26208 13488 "GET /drug_card HTTP/1.1" 200 35131
django.server INFO 2023-03-27 11:17:37,037 basehttp 26208 13488 "GET /static/css/overideboot.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:17:37,038 basehttp 26208 10608 "GET /static/css/main.6a646761.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:17:37,044 basehttp 26208 10608 "GET /static/css/steps/jquery.steps.css HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:17:37,044 basehttp 26208 13488 "GET /static/js/jquery-3.6.1.min.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:17:37,045 basehttp 26208 3604 "GET /static/js/sorting_table.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:17:37,050 basehttp 26208 3604 "GET /static/js/js_utils/getCookie.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:17:37,050 basehttp 26208 13488 "GET /static/js/editablerow.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:17:37,055 basehttp 26208 10608 "GET /static/js/js_utils/custom_option.js HTTP/1.1" 304 0
django.server INFO 2023-03-27 11:17:37,055 basehttp 26208 13488 "GET /static/js/editableTable.js HTTP/1.1" 304 0
